Feature,Coefficient,Abs_Coefficient,state
county_code_48429,-0.0011174201251242342,0.0011174201251242342,TX
county_code_48431,-0.00042181219231973266,0.00042181219231973266,TX
county_code_48433,-3.654484943549857e-05,3.654484943549857e-05,TX
county_code_48435,-0.00013820183105038664,0.00013820183105038664,TX
county_code_48437,-7.760255507795093e-06,7.760255507795093e-06,TX
county_code_48439,0.13099497287148887,0.13099497287148887,TX
county_code_48441,0.004488091186413484,0.004488091186413484,TX
county_code_48443,-4.931609228470731e-05,4.931609228470731e-05,TX
county_code_48445,-0.0015859430950035088,0.0015859430950035088,TX
county_code_48447,-0.00027443379511732184,0.00027443379511732184,TX
county_code_48449,-0.00037641113656785533,0.00037641113656785533,TX
county_code_48451,0.004747802335970222,0.004747802335970222,TX
county_code_48453,0.027487792138976317,0.027487792138976317,TX
county_code_48455,-0.004637644456637464,0.004637644456637464,TX
county_code_48457,-0.00730826284168854,0.00730826284168854,TX
county_code_48459,-0.006924874567537294,0.006924874567537294,TX
county_code_48461,-0.0013952072341219765,0.0013952072341219765,TX
county_code_48463,-0.0007459700718376638,0.0007459700718376638,TX
county_code_48465,0.0014472887131958205,0.0014472887131958205,TX
county_code_48467,-0.011602844004994518,0.011602844004994518,TX
county_code_48469,-0.007953205443753482,0.007953205443753482,TX
county_code_48471,-0.009457305321430446,0.009457305321430446,TX
county_code_48473,-0.007853517750456803,0.007853517750456803,TX
county_code_48475,-0.003445572693318853,0.003445572693318853,TX
county_code_48477,-0.005177891383646331,0.005177891383646331,TX
county_code_48479,0.020053432526176924,0.020053432526176924,TX
county_code_48481,-0.0033294670782020755,0.0033294670782020755,TX
county_code_48483,-0.0004942408953095791,0.0004942408953095791,TX
county_code_48485,0.011436634841007334,0.011436634841007334,TX
county_code_48487,-0.0001410529917624407,0.0001410529917624407,TX
county_code_48489,-0.0013523051555175242,0.0013523051555175242,TX
county_code_48491,0.050867929164852346,0.050867929164852346,TX
county_code_48493,-0.005824509218509764,0.005824509218509764,TX
county_code_48495,-0.0021025825956738214,0.0021025825956738214,TX
county_code_48497,-0.006532338824054309,0.006532338824054309,TX
county_code_48499,-0.003155328355083797,0.003155328355083797,TX
county_code_48501,-0.001314114897733832,0.001314114897733832,TX
county_code_48503,-0.0012953134664341387,0.0012953134664341387,TX
county_code_48505,6.126859376966099e-05,6.126859376966099e-05,TX
county_code_48507,-0.0013391593854308202,0.0013391593854308202,TX
county_code_NA,-0.25708275576644884,0.25708275576644884,TX
